"   Zi.Ai  Zf.Af  Emev/n    CSmb   CSerr       Ref. 
    18.40  16.35   656.0   26.00  -0.050    ! [W90]i
    18.40  16.36   656.0   15.20  -0.050    ! [W90]i
    18.40  16.37   656.0    3.90  -0.200    ! [W90]i
    18.40  16.38   656.0    0.40  -0.300    ! [W90]i
    18.40  17.35   656.0    8.80  -0.100    ! [W90]i
    18.40  17.36   656.0   26.30  -0.050    ! [W90]i
    18.40  17.37   656.0   43.20  -0.050    ! [W90]i
    18.40  17.38   656.0   25.10  -0.050    ! [W90]i
    18.40  17.39   656.0   28.80  -0.050    ! [W90]i
    18.40  18.37   656.0    5.90  -0.200    ! [W90]i
    18.40  18.38   656.0   29.10  -0.050    ! [W90]i
    18.40  18.39   656.0   60.10  -0.050    ! [W90]i
    20.40  14.27   672.0    2.70  -0.200    ! [W90]i
    20.40  14.28   672.0   18.50  -0.050    ! [W90]i
    20.40  14.29   672.0   27.00  -0.050    ! [W90]i
    20.40  14.30   672.0   15.20  -0.050    ! [W90]i
    20.40  14.31   672.0    4.50  -0.200    ! [W90]i
    20.40  14.32   672.0    0.60  -0.300    ! [W90]i
    20.40  15.29   672.0    1.00  -0.300    ! [W90]i
    20.40  15.30   672.0    7.20  -0.200    ! [W90]i
    20.40  15.31   672.0   20.40  -0.050    ! [W90]i
    20.40  15.32   672.0   11.50  -0.100    ! [W90]i
    20.40  15.33   672.0    3.10  -0.200    ! [W90]i
    20.40  15.34   672.0    0.30  -0.300    ! [W90]i
    20.40  16.31   672.0    2.40  -0.300    ! [W90]i
    20.40  16.32   672.0   17.40  -0.050    ! [W90]i
    20.40  16.33   672.0   31.90  -0.050    ! [W90]i
    20.40  16.34   672.0   21.20  -0.050    ! [W90]i
    20.40  16.35   672.0    3.40  -0.200    ! [W90]i
    20.40  16.36   672.0    1.00  -0.300    ! [W90]i
    20.40  17.33   672.0    1.70  -0.300    ! [W90]i
    20.40  17.34   672.0   12.20  -0.100    ! [W90]i
    20.40  17.35   672.0   26.30  -0.050    ! [W90]i
    20.40  17.36   672.0   12.40  -0.100    ! [W90]i
    20.40  17.37   672.0    3.20  -0.200    ! [W90]i
    20.40  18.35   672.0    4.00  -0.200    ! [W90]i
    20.40  18.36   672.0   25.90  -0.050    ! [W90]i
    20.40  18.37   672.0   42.10  -0.050    ! [W90]i
    20.40  18.38   672.0   22.10  -0.050    ! [W90]i
    20.40  19.36   672.0    0.90  -0.300    ! [W90]i
    20.40  19.37   672.0    2.20  -0.300    ! [W90]i
    20.40  19.38   672.0   24.90  -0.050    ! [W90]i
    20.40  19.39   672.0   38.70  -0.050    ! [W90]i
    20.40  20.38   672.0    2.00  -0.300    ! [W90]i
    20.40  20.39   672.0   29.80  -0.050    ! [W90]i
    26.56  16.31   743.0    0.60  -0.300    ! [W90]i
    26.56  16.32   743.0    2.10  -0.200    ! [W90]r
    26.56  16.33   743.0    5.00  -0.100    ! [W90]r
    26.56  16.34   743.0    6.10  -0.100    ! [W90]r
    26.56  16.35   743.0    3.20  -0.100    ! [W90]r
    26.56  16.36   743.0    0.90  -0.200    ! [W90]r
    26.56  16.37   743.0    0.20  -0.300    ! [W90]i
    26.56  17.34   743.0    0.90  -0.200    ! [W90]r
    26.56  17.35   743.0    4.30  -0.100    ! [W90]r
    26.56  17.36   743.0    6.30  -0.100    ! [W90]r
    26.56  17.37   743.0    4.40  -0.100    ! [W90]r
    26.56  17.38   743.0    1.10  -0.200    ! [W90]r
    26.56  17.39   743.0    0.20  -0.300    ! [W90]i
    26.56  18.36   743.0    1.10  -0.200    ! [W90]r
    26.56  18.37   743.0    3.00  -0.200    ! [W90]r
    26.56  18.38   743.0    9.70  -0.100    ! [W90]r
    26.56  18.39   743.0    7.50  -0.100    ! [W90]r
    26.56  18.40   743.0    3.10  -0.200    ! [W90]r
    26.56  18.41   743.0    0.50  -0.300    ! [W90]i
    26.56  19.38   743.0    0.50  -0.300    ! [W90]i
    26.56  19.39   743.0    2.70  -0.200    ! [W90]r
    26.56  19.40   743.0    6.60  -0.100    ! [W90]r
    26.56  19.41   743.0   10.20  -0.050    ! [W90]r
    26.56  19.42   743.0    5.60  -0.100    ! [W90]r
    26.56  19.43   743.0    1.90  -0.200    ! [W90]r
    26.56  19.44   743.0    0.40  -0.300    ! [W90]i
    26.56  20.40   743.0    0.50  -0.300    ! [W90]r
    26.56  20.41   743.0    6.70  -0.100    ! [W90]r
    26.56  20.42   743.0   18.50  -0.050    ! [W90]r
    26.56  20.43   743.0   19.50  -0.050    ! [W90]r
    26.56  20.44   743.0    8.00  -0.100    ! [W90]r
    26.56  20.45   743.0    1.50  -0.200    ! [W90]r
    26.56  21.43   743.0    4.30  -0.100    ! [W90]r
    26.56  21.44   743.0   17.20  -0.050    ! [W90]r
    26.56  21.45   743.0   24.20  -0.050    ! [W90]r
    26.56  21.46   743.0   11.40  -0.050    ! [W90]r
    26.56  21.47   743.0    2.00  -0.200    ! [W90]r
    26.56  21.48   743.0    0.20  -0.300    ! [W90]i
    26.56  22.44   743.0    0.70  -0.300    ! [W90]r
    26.56  22.45   743.0    3.10  -0.200    ! [W90]r
    26.56  22.46   743.0   19.60  -0.050    ! [W90]r
    26.56  22.47   743.0   32.10  -0.050    ! [W90]r
    26.56  22.48   743.0   22.30  -0.050    ! [W90]r
    26.56  22.49   743.0    7.00  -0.100    ! [W90]r
    26.56  22.50   743.0    1.20  -0.300    ! [W90]r
    26.56  23.47   743.0    2.80  -0.200    ! [W90]r
    26.56  23.48   743.0   19.50  -0.050    ! [W90]r
    26.56  23.49   743.0   33.70  -0.050    ! [W90]r
    26.56  23.50   743.0   25.10  -0.050    ! [W90]r
    26.56  23.51   743.0    6.60  -0.100    ! [W90]r
    26.56  23.52   743.0    0.70  -0.300    ! [W90]i
    26.56  24.49   743.0    3.60  -0.100    ! [W90]r
    26.56  24.50   743.0   23.70  -0.050    ! [W90]r
    26.56  24.51   743.0   38.50  -0.050    ! [W90]r
    26.56  24.52   743.0   40.50  -0.050    ! [W90]r
    26.56  24.53   743.0   11.40  -0.050    ! [W90]r
    26.56  24.54   743.0    3.00  -0.100    ! [W90]r
    26.56  25.51   743.0    2.60  -0.200    ! [W90]r
    26.56  25.52   743.0   13.80  -0.100    ! [W90]r
    26.56  25.53   743.0   40.00  -0.050    ! [W90]r
    26.56  25.54   743.0   42.30  -0.050    ! [W90]r
    26.56  25.55   743.0   35.30  -0.050    ! [W90]r
    26.56  26.53   743.0    2.30  -0.200    ! [W90]r        
    26.56  26.54   743.0   12.20  -0.050    ! [W90]r
    26.56  26.55   743.0   59.30  -0.050    ! [W90]r
    28.58  26.53   571.0    2.40  -0.300    ! [W90]i
    28.58  26.54   571.0   20.30  -0.100    ! [W90]i
    28.58  26.55   571.0   61.70  -0.050    ! [W90]i
    28.58  26.56   571.0   26.10  -0.050    ! [W90]i
    28.58  27.55   571.0    4.70  -0.200    ! [W90]r
    28.58  27.56   571.0   49.50  -0.050    ! [W90]r
    28.58  27.57   571.0   64.20  -0.050    ! [W90]r
    28.58  28.56   571.0    9.80  -0.200    ! [W90]r
    28.58  28.57   571.0   54.90  -0.100    ! [W90]r
    13.27  11.22   582.0    9.00  -0.080    ! [W90][We98prc] corr'd
    14.28  10.23   770.0    1.50  -0.200    ! [W90][We98prc] corr'd
    14.28  11.21   770.0    1.30  -0.200    ! [W90][We98prc] corr'd
    14.28  11.24   770.0    5.40  -0.120    ! [W90][We98prc] corr'd
    14.28  11.25   770.0    1.80  -0.200    ! [W90][We98prc] corr'd
    14.28  13.26   770.0   30.50  -0.050    ! [W90][We98prc] corr'd
    14.28  13.27   770.0   46.60  -0.050    ! [W90][We98prc] corr'd
    16.32  11.24   649.0    3.50  -0.120    ! [W90][We98prc] corr'd
    16.32  13.25   649.0    2.50  -0.120    ! [W90][We98prc] corr'd
    16.32  14.27   649.0    8.90  -0.080    ! [W90][We98prc] corr'd
    20.40  20.39   356.0   25.60  13.200    ! [110.]
    20.40  19.39   356.0   38.90  10.900    ! [110.]
    20.40  19.38   356.0   21.60   9.000    ! [110.]
    20.40  19.37   356.0   12.00   2.300    ! [110.]
    20.40  18.38   356.0   18.60   2.400    ! [110.]
    20.40  18.37   356.0   50.20   3.900    ! [110.]
    20.40  18.36   356.0   31.60   3.100    ! [110.]
    20.40  18.35   356.0    8.10   0.900    ! [110.]
    20.40  18.34   356.0    0.40   0.200    ! [110.]
    20.40  17.37   356.0    2.10   0.400    ! [110.]
    20.40  17.36   356.0    8.60   1.300    ! [110.]
    20.40  17.35   356.0   36.90   3.300    ! [110.]
    20.40  17.34   356.0   16.30   1.600    ! [110.]
    20.40  17.33   356.0    2.90   0.500    ! [110.]
    20.40  16.35   356.0    1.40   0.300    ! [110.]
    20.40  16.34   356.0   22.20   1.700    ! [110.]
    20.40  16.33   356.0   34.90   2.300    ! [110.]
    20.40  16.32   356.0   24.70   1.900    ! [110.]
    20.40  16.31   356.0    3.80   0.600    ! [110.]
    20.40  16.30   356.0    0.30   0.100    ! [110.]
    20.40  15.33   356.0    1.20   0.300    ! [110.]
    20.40  15.32   356.0    8.00   0.900    ! [110.]
    20.40  15.31   356.0   24.40   2.100    ! [110.]
    20.40  15.30   356.0   10.00   1.200    ! [110.]
    20.40  15.29   356.0    2.30   0.400    ! [110.]
    20.40  14.31   356.0    0.40   0.200    ! [110.]
    20.40  14.30   356.0    9.60   1.000    ! [110.]
    20.40  14.29   356.0   20.40   1.600    ! [110.]
    20.40  14.28   356.0   19.90   1.600    ! [110.]
    20.40  14.27   356.0    1.50   0.300    ! [110.]
    20.40  13.29   356.0    1.10   0.300    ! [110.]
    20.40  13.28   356.0    3.60   0.600    ! [110.]
    20.40  13.27   356.0   13.40   1.600    ! [110.]
    20.40  13.26   356.0    6.30   1.000    ! [110.]
    20.40  13.25   356.0    0.50   0.200    ! [110.]
    20.40  13.24   356.0    0.30   0.100    ! [110.]
    20.40  12.27   356.0    0.50   0.200    ! [110.]
    20.40  12.26   356.0    4.20   0.600    ! [110.]
    20.40  12.25   356.0    5.90   0.900    ! [110.]
    20.40  12.24   356.0    7.20   1.100    ! [110.]
    20.40  11.24   356.0    0.50   0.400    ! [110.]
    20.40  11.23   356.0    2.90   1.200    ! [110.]
    20.40  11.22   356.0    2.00   0.700    ! [110.]
    20.40  11.21   356.0    0.50   0.300    ! [110.]
    20.40  10.22   356.0    0.90   0.400    ! [110.]
    20.40  10.21   356.0    2.20   0.700    ! [110.]
    20.40  10.20   356.0    2.40   0.700    ! [110.]
    20.40  10.19   356.0    0.40   0.200    ! [110.]
    20.40  20.39   565.0   34.40   7.700    ! [110.]
    20.40  20.38   565.0    1.30   0.900    ! [110.]
    20.40  19.39   565.0   39.60   7.200    ! [110.]
    20.40  19.38   565.0   23.20   5.800    ! [110.]
    20.40  19.37   565.0    5.30   1.000    ! [110.]
    20.40  19.36   565.0    0.10   0.200    ! [110.]
    20.40  18.38   565.0   23.00   1.600    ! [110.]
    20.40  18.37   565.0   43.70   2.200    ! [110.]
    20.40  18.36   565.0   28.80   1.700    ! [110.]
    20.40  18.35   565.0    4.60   0.500    ! [110.]
    20.40  18.34   565.0    0.30   0.100    ! [110.]
    20.40  17.37   565.0    2.60   0.200    ! [110.]
    20.40  17.36   565.0   12.10   0.900    ! [110.]
    20.40  17.35   565.0   29.90   1.700    ! [110.]
    20.40  17.34   565.0   14.60   1.100    ! [110.]
    20.40  17.33   565.0    1.30   0.200    ! [110.]
    20.40  17.32   565.0    0.20   0.100    ! [110.]
    20.40  16.35   565.0    1.50   0.300    ! [110.]
    20.40  16.34   565.0   20.40   1.100    ! [110.]
    20.40  16.33   565.0   35.70   1.700    ! [110.]
    20.40  16.32   565.0   23.20   1.300    ! [110.]
    20.40  16.31   565.0    2.70   0.300    ! [110.]
    20.40  16.30   565.0    0.20   0.100    ! [110.]
    20.40  15.33   565.0    1.80   0.200    ! [110.]
    20.40  15.32   565.0    9.20   0.700    ! [110.]
    20.40  15.31   565.0   25.40   1.400    ! [110.]
    20.40  15.30   565.0   11.30   0.800    ! [110.]
    20.40  15.29   565.0    0.80   0.200    ! [110.]
    20.40  14.31   565.0    1.20   0.200    ! [110.]
    20.40  14.30   565.0   14.20   0.900    ! [110.]
    20.40  14.29   565.0   24.20   1.400    ! [110.]
    20.40  14.28   565.0   22.50   1.400    ! [110.]
    20.40  14.27   565.0    1.80   0.300    ! [110.]
    20.40  13.29   565.0    0.50   0.100    ! [110.]
    20.40  13.28   565.0    5.00   0.500    ! [110.]
    20.40  13.27   565.0   18.10   1.200    ! [110.]
    20.40  13.26   565.0    8.20   0.700    ! [110.]
    20.40  13.25   565.0    0.70   0.100    ! [110.]
    20.40  13.24   565.0    0.10   0.100    ! [110.]
    20.40  12.27   565.0    0.40   0.300    ! [110.]
    20.40  12.26   565.0    6.40   0.700    ! [110.]
    20.40  12.25   565.0   10.70   1.000    ! [110.]
    20.40  12.24   565.0   11.70   1.000    ! [110.]
    20.40  12.23   565.0    0.80   0.200    ! [110.]
    20.40  11.25   565.0    0.30   0.100    ! [110.]
    20.40  11.24   565.0    1.70   0.300    ! [110.]
    20.40  11.23   565.0    7.50   0.700    ! [110.]
    20.40  11.22   565.0    4.10   0.500    ! [110.]
    20.40  11.21   565.0    0.30   0.100    ! [110.]
    20.40  10.23   565.0    0.10   0.100    ! [110.]
    20.40  10.22   565.0    2.20   0.300    ! [110.]
    20.40  10.21   565.0    5.00   0.600    ! [110.]
    20.40  10.20   565.0    4.20   0.500    ! [110.]
    20.40  10.19   565.0    0.40   0.100    ! [110.]
    20.40  20.39   763.0   29.80   6.400    ! [110.]
    20.40  20.38   763.0    0.30   1.000    ! [110.]
$    20.40  19.39   763.0   54.70   7.900    ! [110.] too large imos
    20.40  19.38   763.0   21.10   8.600    ! [110.]
    20.40  19.37   763.0    4.60   1.900    ! [110.]
    20.40  19.36   763.0    0.10   0.400    ! [110.]
    20.40  18.38   763.0   19.40   2.000    ! [110.]
    20.40  18.37   763.0   44.30   3.600    ! [110.]
    20.40  18.36   763.0   33.60   3.300    ! [110.]
    20.40  18.35   763.0    4.80   0.700    ! [110.]
    20.40  18.34   763.0    0.30   0.200    ! [110.]
    20.40  17.37   763.0    2.70   0.400    ! [110.]
    20.40  17.36   763.0   11.70   1.300    ! [110.]
    20.40  17.35   763.0   33.60   2.300    ! [110.]
    20.40  17.34   763.0   15.20   1.500    ! [110.]
    20.40  17.33   763.0    1.40   0.400    ! [110.]
    20.40  17.32   763.0    0.20   0.100    ! [110.]
    20.40  16.35   763.0    1.30   0.400    ! [110.]
    20.40  16.34   763.0   20.40   1.800    ! [110.]
    20.40  16.33   763.0   36.20   2.400    ! [110.]
    20.40  16.32   763.0   21.20   1.600    ! [110.]
    20.40  16.31   763.0    2.90   0.600    ! [110.]
    20.40  16.30   763.0    0.20   0.100    ! [110.]
    20.40  15.33   763.0    1.30   0.300    ! [110.]
    20.40  15.32   763.0   12.90   1.200    ! [110.]
    20.40  15.31   763.0   24.10   1.900    ! [110.]
    20.40  15.30   763.0   11.70   1.100    ! [110.]
    20.40  15.29   763.0    0.90   0.300    ! [110.]
    20.40  14.31   763.0    0.60   0.300    ! [110.]
    20.40  14.30   763.0   16.70   1.500    ! [110.]
    20.40  14.29   763.0   23.20   2.100    ! [110.]
    20.40  14.28   763.0   27.50   1.900    ! [110.]
    20.40  14.27   763.0    2.60   0.400    ! [110.]
    20.40  13.29   763.0    1.00   0.200    ! [110.]
    20.40  13.28   763.0    5.50   0.600    ! [110.]
    20.40  13.27   763.0   21.20   1.900    ! [110.]
    20.40  13.26   763.0    8.40   0.800    ! [110.]
    20.40  13.25   763.0    0.90   0.200    ! [110.]
    20.40  13.24   763.0    0.10   0.100    ! [110.]
    20.40  12.27   763.0    0.70   0.200    ! [110.]
    20.40  12.26   763.0    6.90   0.700    ! [110.]
    20.40  12.25   763.0   13.40   1.200    ! [110.]
    20.40  12.24   763.0   14.50   1.300    ! [110.]
    20.40  12.23   763.0    2.10   0.300    ! [110.]
    20.40  11.25   763.0    0.60   0.200    ! [110.]
    20.40  11.24   763.0    2.50   0.400    ! [110.]
    20.40  11.23   763.0   10.10   1.100    ! [110.]
    20.40  11.22   763.0    5.90   0.800    ! [110.]
    20.40  11.21   763.0    1.00   0.300    ! [110.]
    20.40  10.23   763.0    0.20   0.100    ! [110.]
    20.40  10.22   763.0    3.40   0.500    ! [110.]
    20.40  10.21   763.0    4.90   0.700    ! [110.]
    20.40  10.20   763.0    5.40   0.800    ! [110.]
    20.40  10.19   763.0    0.60   0.200    ! [110.]
    18.40  17.39   352.0   23.10  14.000    ! [109.]
    18.40  17.38   352.0   21.40  12.700    ! [109.]
    18.40  17.37   352.0   52.30  13.700    ! [109.]
    18.40  17.36   352.0   32.50   9.200    ! [109.]
    18.40  17.35   352.0   16.00   4.100    ! [109.]
    18.40  17.34   352.0    3.00   0.900    ! [109.]
    18.40  16.37   352.0    2.30   2.200    ! [109.]
    18.40  16.36   352.0   14.70   4.100    ! [109.]
    18.40  16.35   352.0   23.60   3.200    ! [109.]
    18.40  16.34   352.0   46.50   4.600    ! [109.]
    18.40  16.33   352.0   17.10   2.100    ! [109.]
    18.40  16.32   352.0    4.60   0.800    ! [109.]
    18.40  15.35   352.0    2.30   0.600    ! [109.]
    18.40  15.34   352.0    4.70   3.100    ! [109.]
    18.40  15.33   352.0   20.40   3.000    ! [109.]
    18.40  15.32   352.0   23.80   3.200    ! [109.]
    18.40  15.31   352.0   17.30   2.100    ! [109.]
    18.40  15.30   352.0    2.70   0.600    ! [109.]
    18.40  14.32   352.0    3.10   0.700    ! [109.]
    18.40  14.31   352.0   10.60   1.300    ! [109.]
    18.40  14.30   352.0   25.20   2.300    ! [109.]
    18.40  14.29   352.0   15.60   1.500    ! [109.]
    18.40  14.28   352.0    6.80   0.900    ! [109.]
    18.40  13.30   352.0    0.60   0.400    ! [109.]
    18.40  13.29   352.0    6.30   1.000    ! [109.]
    18.40  13.28   352.0    7.60   1.100    ! [109.]
    18.40  13.27   352.0   12.30   1.400    ! [109.]
    18.40  13.26   352.0    2.50   0.600    ! [109.]
    18.40  12.28   352.0    0.90   0.400    ! [109.]
    18.40  12.27   352.0    2.30   0.700    ! [109.]
    18.40  12.26   352.0    8.00   1.200    ! [109.]
    18.40  12.25   352.0    7.00   1.100    ! [109.]
    18.40  12.24   352.0    3.50   0.700    ! [109.]
    18.40  11.25   352.0    0.50   0.500    ! [109.]
    18.40  11.24   352.0    2.50   0.700    ! [109.]
    18.40  11.23   352.0    4.30   1.000    ! [109.]
    18.40  11.22   352.0    1.40   0.400    ! [109.]
    18.40  10.23   352.0    0.20   0.400    ! [109.]
    18.40  10.22   352.0    3.30   1.200    ! [109.]
    18.40  10.21   352.0    1.30   1.000    ! [109.]
    18.40  10.20   352.0    0.90   0.600    ! [109.]
    18.40   9.21   352.0    0.10   0.600    ! [109.]
    18.40   9.20   352.0    0.50   1.000    ! [109.]
    18.40   9.19   352.0    1.90   1.300    ! [109.]
    18.40   9.18   352.0    0.60   0.600    ! [109.]
    18.36  17.35   361.0   39.00  11.800    ! [109.]
    18.36  17.34   361.0   32.80   8.100    ! [109.]
    18.36  17.33   361.0    6.30   1.200    ! [109.]
    18.36  16.34   361.0   15.70   1.200    ! [109.]
    18.36  16.33   361.0   47.10   2.700    ! [109.]
    18.36  16.32   361.0   34.70   2.100    ! [109.]
    18.36  16.31   361.0    6.50   0.600    ! [109.]
    18.36  15.33   361.0    1.10   0.300    ! [109.]
    18.36  15.32   361.0    8.90   0.900    ! [109.]
    18.36  15.31   361.0   30.60   2.100    ! [109.]
    18.36  15.30   361.0   20.80   1.400    ! [109.]
    18.36  15.29   361.0    3.50   0.400    ! [109.]
    18.36  14.31   361.0    1.20   0.200    ! [109.]
    18.36  14.30   361.0   17.80   1.100    ! [109.]
    18.36  14.29   361.0   33.70   2.000    ! [109.]
    18.36  14.28   361.0   35.10   2.100    ! [109.]
    18.36  14.27   361.0    4.30   0.400    ! [109.]
    18.36  13.29   361.0    0.80   0.200    ! [109.]
    18.36  13.28   361.0    5.60   0.600    ! [109.]
    18.36  13.27   361.0   23.80   1.800    ! [109.]
    18.36  13.26   361.0   12.10   1.000    ! [109.]
    18.36  13.25   361.0    2.00   0.300    ! [109.]
    18.36  12.27   361.0    0.30   0.100    ! [109.]
    18.36  12.26   361.0    7.00   0.700    ! [109.]
    18.36  12.25   361.0   14.50   1.200    ! [109.]
    18.36  12.24   361.0   16.00   1.300    ! [109.]
    18.36  12.23   361.0    2.70   0.300    ! [109.]
    18.36  11.25   361.0    0.40   0.100    ! [109.]
    18.36  11.24   361.0    2.60   0.300    ! [109.]
    18.36  11.23   361.0    9.80   1.100    ! [109.]
    18.36  11.22   361.0    6.30   0.800    ! [109.]
    18.36  11.21   361.0    0.80   0.300    ! [109.]
    18.36  10.23   361.0    0.10   0.100    ! [109.]
    18.36  10.22   361.0    2.20   0.400    ! [109.]
    18.36  10.21   361.0    6.00   0.800    ! [109.]
    18.36  10.20   361.0    6.40   1.100    ! [109.]
    18.36  10.19   361.0    0.50   0.200    ! [109.]
    18.36   9.21   361.0    0.20   0.200    ! [109.]
    18.36   9.20   361.0    0.90   0.400    ! [109.]
    18.36   9.19   361.0    3.30   1.000    ! [109.]
    18.36   9.18   361.0    3.10   1.000    ! [109.]
    18.36   9.17   361.0    0.90   0.300    ! [109.]
    18.36  17.35   546.0   27.80   8.500    ! [109.]
    18.36  17.34   546.0   32.60   5.600    ! [109.]
    18.36  17.33   546.0    7.60   1.600    ! [109.]
    18.36  16.34   546.0   14.60   2.300    ! [109.]
    18.36  16.33   546.0   37.30   3.500    ! [109.]
    18.36  16.32   546.0   33.40   3.100    ! [109.]
    18.36  16.31   546.0    8.20   1.200    ! [109.]
    18.36  15.33   546.0    0.70   0.400    ! [109.]
    18.36  15.32   546.0    8.50   1.300    ! [109.]
    18.36  15.31   546.0   25.60   2.900    ! [109.]
    18.36  15.30   546.0   18.00   2.000    ! [109.]
    18.36  15.29   546.0    2.80   0.800    ! [109.]
    18.36  14.31   546.0    0.80   0.400    ! [109.]
    18.36  14.30   546.0   18.90   1.800    ! [109.]
    18.36  14.29   546.0   29.70   2.400    ! [109.]
    18.36  14.28   546.0   35.10   2.600    ! [109.]
    18.36  14.27   546.0    3.30   1.000    ! [109.]
    18.36  14.26   546.0    0.60   0.400    ! [109.]
    18.36  13.29   546.0    0.30   0.400    ! [109.]
    18.36  13.28   546.0    5.10   1.100    ! [109.]
    18.36  13.27   546.0   22.80   2.200    ! [109.]
    18.36  13.26   546.0   12.10   1.700    ! [109.]
    18.36  13.25   546.0    2.90   0.900    ! [109.]
    18.36  12.27   546.0    1.20   0.400    ! [109.]
    18.36  12.26   546.0    6.80   1.100    ! [109.]
    18.36  12.25   546.0   15.60   1.600    ! [109.]
    18.36  12.24   546.0   18.20   1.700    ! [109.]
    18.36  12.23   546.0    2.30   0.700    ! [109.]
    18.36  12.22   546.0    0.60   0.300    ! [109.]
    18.36  11.25   546.0    0.60   0.300    ! [109.]
    18.36  11.24   546.0    2.20   0.800    ! [109.]
    18.36  11.23   546.0   10.00   1.500    ! [109.]
    18.36  11.22   546.0    7.30   1.300    ! [109.]
    18.36  11.21   546.0    1.10   0.600    ! [109.]
    18.36  10.22   546.0    3.00   0.800    ! [109.]
    18.36  10.21   546.0    7.10   1.400    ! [109.]
    18.36  10.20   546.0    8.30   1.700    ! [109.]
    18.36  10.19   546.0    1.20   0.500    ! [109.]
    18.36   9.20   546.0    0.80   0.800    ! [109.]
    18.36   9.19   546.0    2.10   1.800    ! [109.]
    18.36   9.18   546.0    2.00   2.100    ! [109.]
    18.36   9.17   546.0    0.30   0.700    ! [109.]
    18.36  17.35   765.0   40.80   8.500    ! [109.]
    18.36  17.34   765.0   25.50   5.500    ! [109.]
    18.36  17.33   765.0    4.50   1.300    ! [109.]
    18.36  16.34   765.0   21.00   3.400    ! [109.]
    18.36  16.33   765.0   37.10   4.600    ! [109.]
    18.36  16.32   765.0   31.40   3.800    ! [109.]
    18.36  16.31   765.0    6.00   1.200    ! [109.]
    18.36  15.33   765.0    1.50   1.300    ! [109.]
    18.36  15.32   765.0   10.20   2.100    ! [109.]
    18.36  15.31   765.0   23.60   3.600    ! [109.]
    18.36  15.30   765.0   15.40   2.300    ! [109.]
    18.36  15.29   765.0    3.20   0.700    ! [109.]
    18.36  14.31   765.0    2.50   0.800    ! [109.]
    18.36  14.30   765.0   23.00   2.900    ! [109.]
    18.36  14.29   765.0   33.30   3.300    ! [109.]
    18.36  14.28   765.0   30.90   3.000    ! [109.]
    18.36  14.27   765.0    5.50   0.800    ! [109.]
    18.36  13.28   765.0    8.60   1.600    ! [109.]
    18.36  13.27   765.0   25.20   3.000    ! [109.]
    18.36  13.26   765.0   10.90   1.600    ! [109.]
    18.36  13.25   765.0    2.30   0.600    ! [109.]
    18.36  12.27   765.0    1.00   0.600    ! [109.]
    18.36  12.26   765.0   12.30   1.900    ! [109.]
    18.36  12.25   765.0   19.80   2.400    ! [109.]
    18.36  12.24   765.0   20.00   2.200    ! [109.]
    18.36  12.23   765.0    1.50   0.700    ! [109.]
    18.36  11.25   765.0    1.60   0.600    ! [109.]
    18.36  11.24   765.0    4.10   1.200    ! [109.]
    18.36  11.23   765.0   13.80   2.400    ! [109.]
    18.36  11.22   765.0    9.10   1.500    ! [109.]
    18.36  11.21   765.0    0.70   0.400    ! [109.]
    18.36  10.22   765.0    6.60   2.000    ! [109.]
    18.36  10.21   765.0    6.80   1.700    ! [109.]
    18.36  10.20   765.0    7.70   1.800    ! [109.]
    18.36  10.19   765.0    1.20   0.800    ! [109.]
    18.36   9.20   765.0    1.50   1.100    ! [109.]
    18.36   9.19   765.0    5.60   2.900    ! [109.]
    18.36   9.18   765.0    2.50   1.600    ! [109.]
    12.26  12.25   371.0   19.00   4.700    ! [108.]
    12.26  12.24   371.0    1.50   1.200    ! [108.]
    12.26  12.23   371.0    0.50   0.500    ! [108.]
    12.26  11.25   371.0   32.70   4.700    ! [108.]
    12.26  11.24   371.0   31.00   5.300    ! [108.]
    12.26  11.23   371.0   36.20   5.500    ! [108.]
    12.26  11.22   371.0    7.90   1.900    ! [108.]
    12.26  11.21   371.0    0.60   0.500    ! [108.]
    12.26  10.24   371.0    2.30   0.600    ! [108.]
    12.26  10.23   371.0    5.30   0.800    ! [108.]
    12.26  10.22   371.0   30.80   2.400    ! [108.]
    12.26  10.21   371.0   27.30   2.200    ! [108.]
    12.26  10.20   371.0   14.90   1.500    ! [108.]
    12.26  10.19   371.0    1.30   0.200    ! [108.]
    12.26   9.22   371.0    0.50   0.200    ! [108.]
    12.26   9.21   371.0    3.30   0.600    ! [108.]
    12.26   9.20   371.0    9.20   1.100    ! [108.]
    12.26   9.19   371.0   16.40   1.600    ! [108.]
    12.26   9.18   371.0    3.70   0.700    ! [108.]
    12.26   9.17   371.0    0.90   0.200    ! [108.]
    12.26   8.20   371.0    0.30   0.100    ! [108.]
    12.26   8.19   371.0    1.70   0.300    ! [108.]
    12.26   8.18   371.0    7.30   1.000    ! [108.]
    12.26   8.17   371.0   10.30   1.300    ! [108.]
    12.26   8.16   371.0   15.70   1.800    ! [108.]
    12.26   8.15   371.0    1.10   0.300    ! [108.]
    12.26   7.17   371.0    0.80   0.200    ! [108.]
    12.26   7.16   371.0    2.80   0.500    ! [108.]
    12.26   7.15   371.0   19.70   2.100    ! [108.]
    12.26   7.14   371.0    6.50   0.900    ! [108.]
    12.26   7.13   371.0    0.30   0.100    ! [108.]
    12.26   6.16   371.0    0.30   0.100    ! [108.]
    12.26   6.15   371.0    0.90   0.300    ! [108.]
    12.26   6.14   371.0    3.50   0.700    ! [108.]
