  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   1.87   2.29    10.6     0.60    0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   2.29   2.80     7.75    0.26    0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   2.80   3.44     4.10    0.15    0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   3.44   4.21     2.88    0.10    0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   4.21   5.16     1.65    0.069   0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   5.16   6.32     1.00    0.041   0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   6.32   7.75     0.513   0.023   0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   7.75   9.50     0.288   0.014   0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   9.50  11.60     0.148   0.0081  0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00  11.60  14.30     0.0745  0.0060  0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00  14.30  17.50     0.0370  0.0025  0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00  17.50  21.40     0.0163  0.0019  0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00  21.40  26.24     0.0105  0.0012  0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a    
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00  26.20  32.10     0.0049 0.00093  0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00  32.10  39.40    0.00234 0.00081  0.0   a    0.00  0.00   0.0 |-1.00  0.0   0.0  Fig 4.17a   
#                        AMS01 positrons  table propagate/pub/AnnRev/data/phrep_epm.ps  private communication from Yuri Galaktionov 20 Mar 2006   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   0.24   0.30     2.2     0.9     0.0   a    0.00  0.00   0.0 | 1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   0.30   0.365    5.5     1.3     0.0   a    0.00  0.00   0.0 | 1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   0.365  0.45     4.2     1.0     0.0   a    0.00  0.00   0.0 | 1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   0.45   0.55     7.4     1.1     0.0   a    0.00  0.00   0.0 | 1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   0.55   0.68     6.4     1.2     0.0   a    0.00  0.00   0.0 | 1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   0.68   0.83     4.4     0.8     0.0   a    0.00  0.00   0.0 | 1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   0.83   1.02     5.4     0.8     0.0   a    0.00  0.00   0.0 | 1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   1.02   1.24     3.3     0.5     0.0   a    0.00  0.00   0.0 | 1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   1.24   1.52     2.8     0.4     0.0   a    0.00  0.00   0.0 | 1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   1.52   1.87     1.8     0.25    0.0   a    0.00  0.00   0.0 | 1.00  0.0   0.0  Fig 4.17a  
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   1.87   2.29     1.2     0.25    0.0   a    0.00  0.00   0.0 | 1.00  0.0   0.0  Fig 4.17a   
  Ag02  AMS01     GeV  1/m2/sr/GeV       flux   0.00   2.29   2.80     0.85    0.40    0.0   a    0.00  0.00   0.0 | 1.00  0.0   0.0  Fig 4.17a  
#                               BESS93 protons: errors=linear sum stat+sys
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.21   0.18   0.24    1.04e+3  0.18e+3 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 3 linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.27   0.24   0.32    1.26e+3  0.11e+3 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 3 linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.37   0.32   0.42    1.32e+3  0.08e+3 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 3 linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.49   0.42   0.56    1.23e+3  0.06e+3 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 3 linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.65   0.56   0.75    1.09e+3  0.05e+3 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 3 linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.87   0.75   1.00    9.02e+2  0.42e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 3 linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   1.15   1.00   1.33    7.14e+2  0.33e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 3 linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   1.54   1.33   1.78    5.32e+2  0.24e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 3 linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   2.05   1.78   2.37    3.75e+2  0.17e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 3 linear sum errors
#                              BESS93 Hydrogen
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   2.74   2.37   3.16    2.48e+2  0.12e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 4 linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   3.65   3.16   4.22    1.56e+2  0.07e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 4 linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   4.87   4.22   5.62    8.71e+1  0.42e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 4 linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   6.49   5.62   7.50    5.06e+1  0.25e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 4 linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   8.66   7.50  10.00    2.78e+1  0.14e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 5 column 4 linear sum errors
#                              BESS93 deuterons
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.21   0.18   0.24    3.05e+1  1.64e+1 0.0   a    0.00  0.00   0.0 | 1.02  0.0   0.0 Table 7          linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.27   0.24   0.32    2.78e+1  1.05e+1 0.0   a    0.00  0.00   0.0 | 1.02  0.0   0.0 Table 7          linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.37   0.32   0.42    2.95e+1  0.78e+1 0.0   a    0.00  0.00   0.0 | 1.02  0.0   0.0 Table 7          linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.49   0.42   0.56    2.61e+1  0.59e+1 0.0   a    0.00  0.00   0.0 | 1.02  0.0   0.0 Table 7          linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.65   0.56   0.75    2.27e+1  0.58e+1 0.0   a    0.00  0.00   0.0 | 1.02  0.0   0.0 Table 7          linear sum errors
#                              BESS93    3He
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.22   0.20   0.24    2.28e+1  0.49e+1 0.0   a    0.00  0.00   0.0 | 2.03  0.0   0.0 Table 8          linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.27   0.24   0.32    2.41e+1  0.37e+1 0.0   a    0.00  0.00   0.0 | 2.03  0.0   0.0 Table 8          linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.37   0.32   0.42    2.61e+1  0.35e+1 0.0   a    0.00  0.00   0.0 | 2.03  0.0   0.0 Table 8          linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.49   0.42   0.56    2.46e+1  0.34e+1 0.0   a    0.00  0.00   0.0 | 2.03  0.0   0.0 Table 8          linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.65   0.56   0.75    1.96e+1  0.30e+1 0.0   a    0.00  0.00   0.0 | 2.03  0.0   0.0 Table 8          linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   0.87   0.75   1.00    1.64e+1  0.25e+1 0.0   a    0.00  0.00   0.0 | 2.03  0.0   0.0 Table 8          linear sum errors
  Wa02  BESS      GeV  1/m2/sr/GeV       flux   1.15   1.00   1.33    1.25e+1  0.25e+1 0.0   a    0.00  0.00   0.0 | 2.03  0.0   0.0 Table 8          linear sum errors
#                              BESS98 d,pbar requested
#                              BESS98    protons
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   1.08   1.00   1.17    8.92e+2  0.32e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3   
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   1.26   1.17   1.36    7.72e+2  0.29e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3  
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   1.47   1.36   1.58    6.74e+2  0.26e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   1.71   1.58   1.85    5.46e+2  0.22e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   2.00   1.85   2.15    4.52e+2  0.18e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   2.33   2.15   2.51    3.63e+2  0.13e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   2.71   2.51   2.93    2.83e+2  0.11e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   3.16   2.93   3.41    2.22e+2  0.10e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   3.68   3.41   3.98    1.71e+2  0.08e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   4.30   3.98   4.64    1.27e+2  0.05e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   5.01   4.64   5.41    9.65e+1  0.45e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   5.84   5.41   6.31    6.89e+1  0.34e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   6.81   6.31   7.36    4.91e+1  0.22e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   7.94   7.36   8.58    3.43e+1  0.15e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   9.25   8.58  10.00    2.42e+1  0.11e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  10.8   10.00  11.7     1.70e+1  0.08e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  12.6   11.7   13.6     1.18e+1  0.06e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  14.6   13.6   15.8     8.05e0   0.37e0  0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  17.1   15.8   18.5     5.57e0   0.26e0  0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  19.9   18.5   21.5     3.78e0   0.19e0  0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  23.2   21.5   25.1     2.51e0   0.12e0  0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  27.1   25.1   29.3     1.67e0   0.08e0  0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  31.5   29.3   34.1     1.10e0   0.06e0  0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  36.8   34.1   39.8     7.35e-1  0.39e-1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  42.9   39.8   46.4     4.87e-1  0.26e-1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  50.0   46.4   54.1     3.22e-1  0.19e-1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  58.3   54.1   63.1     2.10e-1  0.13e-1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  67.9   63.1   73.6     1.36e-1  0.09e-1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  79.3   73.6   85.8     9.17e-2  0.59e-2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  92.6   85.8  100.0     6.08e-2  0.41e-2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux 108.0  100.0  117.0     4.00e-2  0.29e-2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 3   
#                           BESS-TeV 2002 protons
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   1.08   1.00   1.17    3.50e+2  0.14e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1   
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   1.26   1.17   1.36    3.22e+2  0.13e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1  
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   1.47   1.36   1.58    2.98e+2  0.11e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   1.71   1.58   1.85    2.71e+2  0.10e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   2.00   1.85   2.15    2.41e+2  0.09e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   2.33   2.15   2.51    2.08e+2  0.08e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   2.71   2.51   2.93    1.74e+2  0.06e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   3.16   2.93   3.41    1.45e+2  0.05e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   3.68   3.41   3.98    1.19e+2  0.04e+2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   4.30   3.98   4.64    9.52e+1  0.35e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   5.01   4.64   5.41    7.35e+1  0.28e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   5.84   5.41   6.31    5.63e+1  0.21e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   6.81   6.31   7.36    4.34e+1  0.16e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   7.94   7.36   8.58    3.15e+1  0.12e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux   9.25   8.58  10.00    2.25e+1  0.09e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  10.8   10.00  11.7     1.59e+1  0.06e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  12.6   11.7   13.6     1.12e+1  0.05e+1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  14.6   13.6   15.8     7.71e0   0.32e0  0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  17.1   15.8   18.5     5.33e0   0.23e0  0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  19.9   18.5   21.5     3.63e0   0.16e0  0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  23.2   21.5   25.1     2.48e0   0.12e0  0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  27.1   25.1   29.3     1.62e0   0.07e0  0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  31.5   29.3   34.1     1.09e0   0.05e0  0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  36.8   34.1   39.8     7.17e-1  0.38e-1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  42.9   39.8   46.4     4.84e-1  0.27e-1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  50.0   46.4   54.1     3.15e-1  0.19e-1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  58.3   54.1   63.1     2.07e-1  0.12e-1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  68.0   63.1   73.6     1.34e-1  0.09e-1 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  79.2   73.6   85.8     9.09e-2  0.62e-2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux  92.3   85.8  100.0     5.75e-2  0.42e-2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux 112.0  100.0  126.0     3.43e-2  0.29e-2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1 
  Ha04  BESS      GeV  1/m2/sr/GeV       flux 140.0  126.0  158.0     1.98e-2  0.18e-2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux 177.3  158.0  200.0     1.00e-2  0.11e-2 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux 222.0  200.0  251.0     5.42e-3  0.65e-3 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux 281.0  251.0  316.0     2.46e-3  0.36e-3 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux 352.0  316.0  398.0     1.62e-3  0.28e-3 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1
  Ha04  BESS      GeV  1/m2/sr/GeV       flux 463.0  398.0  463.0     7.47e-4  1.47e-4 0.0   a    0.00  0.00   0.0 | 1.01  0.0   0.0 Table 1 
#                               BESS 1998 Helium (NB all Z=2!): errors=linear sum stat+sys
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   1.08   1.00   1.17    8.21e+1  0.88e+1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3   
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   1.26   1.17   1.36    6.57e+1  0.72e+1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3  
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   1.47   1.36   1.58    5.46e+1  0.60e+1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   1.71   1.58   1.85    4.38e+1  0.48e+1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   2.00   1.85   2.15    3.29e+1  0.37e+1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   2.33   2.15   2.51    2.69e+1  0.31e+1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   2.71   2.51   2.93    1.90e+1  0.23e+1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   3.15   2.93   3.41    1.38e+1  0.18e+1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   3.68   3.41   3.98    1.12e+1  0.14e+1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   4.30   3.98   4.64    8.65e+0  1.15e+0 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   5.01   4.64   5.41    5.80e+0  0.78e+0 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   5.84   5.41   6.31    4.27e+0  0.60e+0 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   6.80   6.31   7.36    2.96e+0  0.28e+0 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   7.92   7.36   8.58    1.99e+0  0.19e+0 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux   9.24   8.58  10.00    1.44e+0  0.15e+0 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  10.8   10.00  11.7     9.98e-1  1.01e-1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  12.6   11.7   13.6     6.82e-1  0.70e-1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  14.6   13.6   15.8     4.50e-1  0.48e-1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  17.1   15.8   18.5     3.16e-1  0.35e-1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  19.9   18.5   21.5     1.99e-1  0.23e-1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  23.2   21.5   25.1     1.51e-1  0.17e-1 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  27.0   25.1   29.3     9.15e-2  1.13e-2 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  31.5   29.3   34.1     5.98e-2  0.78e-2 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  36.9   34.1   39.8     4.30e-2  0.58e-2 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  42.9   39.8   46.4     2.65e-2  0.39e-2 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
  Sa00  BESS      GeV  1/m2/sr/GeV       flux  49.8   46.4   54.1     1.88e-2  0.29e-2 0.0   a    0.00  0.00   0.0 | 2.04  0.0   0.0 Table 3
#                                BESS95+97 pbar solar min.
